trip_distance,fare_amount,winter,spring,summer,fall,PULongitude,PULatitude,DOLongitude,DOLatitude,pickup_datetime,dropoff_datetime,ride_duration,Early morning,Morning,Afternoon,Night,Holiday Proximity,label
0.81,6.5,1,0,0,0,-73.98878589284921,40.753514091774605,-73.9841761608222,40.759844740029294,2019-02-09 10:45:41,2019-02-09 10:52:59,0 days 00:07:18.000000000,0,1,0,0,0,B
0.7,5.5,1,0,0,0,-73.9569723853064,40.7804914757347,-73.9569723853064,40.7804914757347,2019-02-28 14:32:08,2019-02-28 14:36:53,0 days 00:04:45.000000000,0,0,1,0,0,B
1.5,7.5,0,0,0,1,-73.9678083909732,40.797866268004,-73.9520653308923,40.8042048286288,2019-11-24 15:17:15,2019-11-24 15:24:23,0 days 00:07:08.000000000,0,0,1,0,1,C
1.85,8.0,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9597126787805,40.7668388165846,2019-04-01 18:22:12,2019-04-01 18:29:52,0 days 00:07:40.000000000,0,0,0,0,0,C
1.79,7.5,0,1,0,0,-73.97125597712959,40.7491720982236,-73.9852141243977,40.7279442789046,2019-05-10 20:14:10,2019-05-10 20:21:56,0 days 00:07:46.000000000,0,0,0,0,0,C
2.46,11.5,0,0,1,0,-73.97281451745029,40.7917662467824,-73.9898566508315,40.7622367556144,2019-08-25 18:02:26,2019-08-25 18:15:41,0 days 00:13:15.000000000,0,0,0,0,0,D
4.14,15.0,0,0,1,0,-73.9520653308923,40.8042048286288,-73.9898566508315,40.7622367556144,2019-08-29 06:57:39,2019-08-29 07:13:17,0 days 00:15:38.000000000,0,1,0,0,0,F
3.62,13.5,0,0,1,0,-73.9656914919459,40.7685418846646,-73.9852141243977,40.7279442789046,2019-08-11 22:11:03,2019-08-11 22:25:23,0 days 00:14:20.000000000,0,0,0,1,0,E
1.01,8.5,0,0,0,1,-73.98135241373991,40.7739059853886,-73.9898566508315,40.7622367556144,2019-11-23 20:23:36,2019-11-23 20:35:00,0 days 00:11:24.000000000,0,0,0,0,1,C
4.41,22.5,0,0,1,0,-74.0078121163865,40.706659617356,-73.9841761608222,40.759844740029294,2019-06-03 11:32:34,2019-06-03 12:08:28,0 days 00:35:54.000000000,0,1,0,0,0,I
0.98,6.0,1,0,0,0,-74.00249690862721,40.734611555981395,-74.00249690862721,40.734611555981395,2019-02-12 12:56:09,2019-02-12 13:03:39,0 days 00:07:30.000000000,0,0,0,0,0,B
1.7,8.0,0,0,0,1,-73.9904776189691,40.7403134645878,-73.9999401565074,40.7483972248318,2019-10-08 00:29:11,2019-10-08 00:37:31,0 days 00:08:20.000000000,1,0,0,0,0,C
2.64,12.0,0,1,0,0,-73.9651741989212,40.756589298489295,-73.97827334184859,40.7841073645538,2019-03-29 18:33:18,2019-03-29 18:48:30,0 days 00:15:12.000000000,0,0,0,0,0,D
1.05,7.0,1,0,0,0,-73.9833103532463,40.737348376320796,-73.9769419924356,40.7476542811031,2019-01-23 17:00:23,2019-01-23 17:08:55,0 days 00:08:32.000000000,0,0,1,0,0,B
4.7,18.5,1,0,0,0,-74.00671162438991,40.718695641007706,-73.9879729664182,40.77577020957129,2019-01-22 07:38:02,2019-01-22 07:58:22,0 days 00:20:20.000000000,0,1,0,0,0,G
6.08,20.0,0,1,0,0,-74.0154903292143,40.7024884135418,-73.9651741989212,40.756589298489295,2019-05-11 17:01:11,2019-05-11 17:20:31,0 days 00:19:20.000000000,0,0,1,0,0,H
1.03,6.0,0,0,1,0,-73.9904776189691,40.7403134645878,-73.9999401565074,40.7483972248318,2019-06-28 22:54:42,2019-06-28 23:01:27,0 days 00:06:45.000000000,0,0,0,1,0,B
1.2,6.5,1,0,0,0,-73.9569723853064,40.7804914757347,-73.9597126787805,40.7668388165846,2019-01-03 08:51:22,2019-01-03 08:58:24,0 days 00:07:02.000000000,0,1,0,0,0,B
5.61,18.5,0,0,0,1,-73.94582981800791,40.776534228995104,-73.9852141243977,40.7279442789046,2019-10-02 09:26:23,2019-10-02 09:43:22,0 days 00:16:59.000000000,0,1,0,0,0,G
1.41,6.0,0,1,0,0,-73.97281451745029,40.7917662467824,-73.9618152643826,40.80957022827229,2019-05-08 21:40:40,2019-05-08 21:44:40,0 days 00:04:00.000000000,0,0,0,0,0,B
5.13,18.5,0,0,1,0,-73.9833103532463,40.737348376320796,-73.9678083909732,40.797866268004,2019-08-15 23:01:57,2019-08-15 23:23:48,0 days 00:21:51.000000000,0,0,0,1,0,G
1.34,7.5,1,0,0,0,-73.9904776189691,40.7403134645878,-73.9769419924356,40.7476542811031,2019-01-22 14:52:20,2019-01-22 15:01:13,0 days 00:08:53.000000000,0,0,1,0,0,C
3.76,15.0,0,1,0,0,-73.9904776189691,40.7403134645878,-73.97281451745029,40.7917662467824,2019-05-25 21:53:57,2019-05-25 22:13:11,0 days 00:19:14.000000000,0,0,0,0,0,F
1.1,9.0,1,0,0,0,-73.9774318381095,40.758226481221705,-73.98592880648721,40.7488076668144,2019-12-27 17:46:19,2019-12-27 17:58:05,0 days 00:11:46.000000000,0,0,1,0,0,C
2.11,11.5,0,0,1,0,-73.99245532771059,40.748476361761796,-73.9721454850812,40.7568161553126,2019-07-13 09:54:22,2019-07-13 10:09:51,0 days 00:15:29.000000000,0,1,0,0,0,D
5.87,22.5,0,0,1,0,-73.9967775123964,40.7425461606612,-73.979044896845,40.672019140546,2019-07-16 22:16:02,2019-07-16 22:44:04,0 days 00:28:02.000000000,0,0,0,1,0,I
3.06,15.5,0,0,1,0,-73.97281451745029,40.7917662467824,-73.9774318381095,40.758226481221705,2019-06-07 12:15:37,2019-06-07 12:36:52,0 days 00:21:15.000000000,0,0,0,0,0,F
0.81,5.5,1,0,0,0,-73.9545680421348,40.7655068182316,-73.9569723853064,40.7804914757347,2019-01-08 01:32:05,2019-01-08 01:36:26,0 days 00:04:21.000000000,1,0,0,0,0,B
5.32,19.5,0,0,0,1,-74.0083857570117,40.735248066679,-73.9484721972696,40.7288303471399,2019-09-09 22:40:40,2019-09-09 23:05:25,0 days 00:24:45.000000000,0,0,0,1,0,G
0.73,6.0,0,0,0,1,-73.9721454850812,40.7568161553126,-73.9656914919459,40.7685418846646,2019-10-23 17:28:30,2019-10-23 17:34:59,0 days 00:06:29.000000000,0,0,1,0,0,B
0.25,3.0,0,0,1,0,-74.0078121163865,40.706659617356,-74.0078121163865,40.706659617356,2019-07-26 14:39:41,2019-07-26 14:41:31,0 days 00:01:50.000000000,0,0,1,0,0,A
1.5,6.5,0,0,1,0,-73.9841761608222,40.759844740029294,-73.97827334184859,40.7841073645538,2019-06-21 02:15:41,2019-06-21 02:20:25,0 days 00:04:44.000000000,1,0,0,0,0,B
1.26,9.5,0,0,1,0,-73.97827334184859,40.7841073645538,-73.9569723853064,40.7804914757347,2019-06-06 15:21:08,2019-06-06 15:34:43,0 days 00:13:35.000000000,0,0,1,0,0,C
4.9,17.0,1,0,0,0,-73.9651741989212,40.756589298489295,-73.906671830047,40.778193328200494,2019-01-29 01:52:08,2019-01-29 02:07:52,0 days 00:15:44.000000000,1,0,0,0,0,F
1.51,7.0,0,0,0,1,-73.9904776189691,40.7403134645878,-73.9774318381095,40.758226481221705,2019-10-21 23:49:31,2019-10-21 23:56:10,0 days 00:06:39.000000000,0,0,0,1,0,B
3.24,17.0,1,0,0,0,-73.9833103532463,40.737348376320796,-73.9512079916544,40.7784958687768,2019-01-15 09:22:36,2019-01-15 09:47:13,0 days 00:24:37.000000000,0,1,0,0,0,F
1.05,7.0,0,1,0,0,-73.9678083909732,40.797866268004,-73.97827334184859,40.7841073645538,2019-05-07 15:21:32,2019-05-07 15:28:22,0 days 00:06:50.000000000,0,0,1,0,0,B
1.4,16.5,1,0,0,0,-73.9967775123964,40.7425461606612,-73.9852141243977,40.7279442789046,2019-01-26 18:42:26,2019-01-26 19:10:26,0 days 00:28:00.000000000,0,0,0,0,0,F
2.69,14.5,0,0,0,1,-73.9774318381095,40.758226481221705,-73.9999401565074,40.7483972248318,2019-10-29 20:35:02,2019-10-29 20:56:39,0 days 00:21:37.000000000,0,0,0,0,0,E
2.1,10.0,1,0,0,0,-73.9651741989212,40.756589298489295,-73.9449566676846,40.7906501597646,2019-02-05 07:28:52,2019-02-05 07:41:30,0 days 00:12:38.000000000,0,1,0,0,0,D
1.91,9.0,0,0,0,1,-73.9841761608222,40.759844740029294,-73.9656914919459,40.7685418846646,2019-10-12 22:52:23,2019-10-12 23:02:40,0 days 00:10:17.000000000,0,0,0,1,0,C
3.9,13.5,0,1,0,0,-73.9852141243977,40.7279442789046,-74.01130777063679,40.7033938017209,2019-05-08 01:33:25,2019-05-08 01:43:37,0 days 00:10:12.000000000,1,0,0,0,0,E
1.6,12.5,0,1,0,0,-73.97836698802041,40.7644254534051,-73.9656914919459,40.7685418846646,2019-03-05 10:05:59,2019-03-05 10:24:43,0 days 00:18:44.000000000,0,1,0,0,0,E
2.2,10.5,1,0,0,0,-73.9974066841975,40.7205814515076,-73.98592880648721,40.7488076668144,2019-12-15 01:01:27,2019-12-15 01:14:31,0 days 00:13:04.000000000,1,0,0,0,0,D
3.24,12.5,0,0,0,1,-73.9904776189691,40.7403134645878,-73.9512079916544,40.7784958687768,2019-09-26 21:26:04,2019-09-26 21:40:36,0 days 00:14:32.000000000,0,0,0,0,0,E
6.63,20.5,0,1,0,0,-73.9721454850812,40.7568161553126,-73.9863827475546,40.701732471687,2019-03-27 00:57:41,2019-03-27 01:13:20,0 days 00:15:39.000000000,1,0,0,0,1,H
1.52,7.5,0,0,1,0,-73.8723440095934,40.738463920367295,-73.8590533534623,40.7415986155017,2019-07-12 00:47:10,2019-07-12 00:54:39,0 days 00:07:29.000000000,1,0,0,0,0,C
2.42,13.0,0,0,0,1,-73.9721454850812,40.7568161553126,-73.9512079916544,40.7784958687768,2019-10-18 17:11:38,2019-10-18 17:30:13,0 days 00:18:35.000000000,0,0,1,0,0,E
6.04,23.5,0,1,0,0,-74.0161196692833,40.7116120831165,-73.9879729664182,40.77577020957129,2019-05-02 21:22:13,2019-05-02 21:52:23,0 days 00:30:10.000000000,0,0,0,0,0,I
1.76,10.0,0,1,0,0,-73.9898566508315,40.7622367556144,-73.9904776189691,40.7403134645878,2019-04-02 10:34:34,2019-04-02 10:47:35,0 days 00:13:01.000000000,0,1,0,0,0,D
0.82,5.0,0,1,0,0,-73.97827334184859,40.7841073645538,-73.98135241373991,40.7739059853886,2019-05-06 17:15:14,2019-05-06 17:19:03,0 days 00:03:49.000000000,0,0,1,0,0,B
1.4,7.0,0,0,1,0,-73.9938994033218,40.766692374666796,-73.97827334184859,40.7841073645538,2019-08-10 17:17:58,2019-08-10 17:24:40,0 days 00:06:42.000000000,0,0,1,0,0,B
3.4,18.0,0,1,0,0,-73.9569723853064,40.7804914757347,-74.004512572075,40.7524372519647,2019-05-30 10:05:42,2019-05-30 10:31:24,0 days 00:25:42.000000000,0,1,0,0,1,G
3.52,17.5,0,0,0,1,-73.9898566508315,40.7622367556144,-74.00671162438991,40.718695641007706,2019-09-08 17:59:00,2019-09-08 18:23:46,0 days 00:24:46.000000000,0,0,1,0,0,G
0.94,9.5,0,0,1,0,-73.99245532771059,40.748476361761796,-73.9774318381095,40.758226481221705,2019-08-02 10:38:05,2019-08-02 10:52:11,0 days 00:14:06.000000000,0,1,0,0,0,C
3.18,15.0,0,1,0,0,-73.9597126787805,40.7668388165846,-73.9904776189691,40.7403134645878,2019-05-28 09:40:02,2019-05-28 09:58:17,0 days 00:18:15.000000000,0,1,0,0,0,F
2.34,13.5,0,0,0,1,-74.0129193755126,40.708975618892005,-73.9967775123964,40.7425461606612,2019-10-31 14:58:57,2019-10-31 15:17:47,0 days 00:18:50.000000000,0,0,1,0,0,E
2.91,14.5,1,0,0,0,-73.9774318381095,40.758226481221705,-73.9852141243977,40.7279442789046,2019-01-03 16:49:09,2019-01-03 17:09:05,0 days 00:19:56.000000000,0,0,1,0,0,E
3.8,17.5,0,0,0,1,-73.9721454850812,40.7568161553126,-73.9268123582238,40.7714253418156,2019-09-12 20:54:16,2019-09-12 21:15:45,0 days 00:21:29.000000000,0,0,0,0,0,G
2.71,9.0,0,1,0,0,-73.9778420751297,40.7317281591558,-73.9545680421348,40.7655068182316,2019-04-12 05:16:26,2019-04-12 05:21:02,0 days 00:04:36.000000000,0,0,0,0,0,C
0.3,3.0,0,0,0,1,-73.99245532771059,40.748476361761796,-73.9999401565074,40.7483972248318,2019-11-05 07:07:34,2019-11-05 07:09:11,0 days 00:01:37.000000000,0,1,0,0,0,A
3.08,15.0,1,0,0,0,-73.97836698802041,40.7644254534051,-74.004512572075,40.7524372519647,2019-12-21 19:57:54,2019-12-21 20:18:20,0 days 00:20:26.000000000,0,0,0,0,0,F
0.38,3.5,0,1,0,0,-73.97827334184859,40.7841073645538,-73.97281451745029,40.7917662467824,2019-04-27 18:03:44,2019-04-27 18:04:59,0 days 00:01:15.000000000,0,0,0,0,0,A
1.48,7.5,0,1,0,0,-73.9774318381095,40.758226481221705,-73.9904776189691,40.7403134645878,2019-04-22 10:24:33,2019-04-22 10:33:07,0 days 00:08:34.000000000,0,1,0,0,0,C
6.9,24.0,1,0,0,0,-74.0161196692833,40.7116120831165,-73.93773452015779,40.6439285192804,2019-01-23 05:57:21,2019-01-23 06:22:07,0 days 00:24:46.000000000,0,0,0,0,0,I
8.07,29.0,0,1,0,0,-73.9395164693167,40.8210462140976,-73.9946282171513,40.7324859518256,2019-03-01 20:41:58,2019-03-01 21:14:01,0 days 00:32:03.000000000,0,0,0,0,0,J
0.66,4.5,0,0,1,0,-73.9833103532463,40.737348376320796,-73.9771193707357,40.7403592357115,2019-06-07 13:54:44,2019-06-07 13:58:06,0 days 00:03:22.000000000,0,0,1,0,0,A
1.88,16.0,1,0,0,0,-73.9569723853064,40.7804914757347,-73.97836698802041,40.7644254534051,2019-02-19 15:16:23,2019-02-19 15:41:33,0 days 00:25:10.000000000,0,0,1,0,0,F
7.14,27.5,1,0,0,0,-73.9904776189691,40.7403134645878,-73.9618152643826,40.80957022827229,2019-01-11 22:01:58,2019-01-11 22:31:12,0 days 00:29:14.000000000,0,0,0,1,0,J
1.69,10.0,0,1,0,0,-73.9512079916544,40.7784958687768,-73.97281451745029,40.7917662467824,2019-04-05 16:30:18,2019-04-05 16:43:37,0 days 00:13:19.000000000,0,0,1,0,0,D
1.5,7.0,0,0,0,1,-73.9655685290937,40.8020327729942,-73.97281451745029,40.7917662467824,2019-09-15 22:09:03,2019-09-15 22:14:46,0 days 00:05:43.000000000,0,0,0,1,0,B
1.79,8.5,1,0,0,0,-73.9898566508315,40.7622367556144,-73.9656914919459,40.7685418846646,2019-01-07 20:05:39,2019-01-07 20:14:40,0 days 00:09:01.000000000,0,0,0,0,0,C
1.08,7.5,1,0,0,0,-73.9841761608222,40.759844740029294,-73.9769419924356,40.7476542811031,2019-12-12 23:46:12,2019-12-12 23:56:21,0 days 00:10:09.000000000,0,0,0,1,0,C
4.6,18.0,0,0,1,0,-74.00671162438991,40.718695641007706,-73.94128202922141,40.6738428461316,2019-08-04 00:25:48,2019-08-04 00:46:03,0 days 00:20:15.000000000,1,0,0,0,0,G
1.21,11.0,0,0,0,1,-73.9841761608222,40.759844740029294,-73.9721454850812,40.7568161553126,2019-09-01 23:51:21,2019-09-02 00:07:39,0 days 00:16:18.000000000,0,0,0,1,0,D
1.71,9.5,0,0,0,1,-73.9774318381095,40.758226481221705,-73.96557217995941,40.7824597386361,2019-10-26 14:43:25,2019-10-26 14:55:39,0 days 00:12:14.000000000,0,0,1,0,0,C
1.2,7.0,0,0,1,0,-73.96557217995941,40.7824597386361,-73.97281451745029,40.7917662467824,2019-06-06 08:01:14,2019-06-06 08:08:38,0 days 00:07:24.000000000,0,1,0,0,0,B
0.52,5.5,0,0,0,1,-73.9656914919459,40.7685418846646,-73.9569723853064,40.7804914757347,2019-10-16 18:07:10,2019-10-16 18:13:13,0 days 00:06:03.000000000,0,0,0,0,0,B
1.19,11.5,0,0,1,0,-73.99245532771059,40.748476361761796,-73.97125597712959,40.7491720982236,2019-06-27 07:43:44,2019-06-27 08:01:42,0 days 00:17:58.000000000,0,1,0,0,0,D
0.56,7.0,0,1,0,0,-73.9769419924356,40.7476542811031,-73.99245532771059,40.748476361761796,2019-04-12 19:12:46,2019-04-12 19:21:24,0 days 00:08:38.000000000,0,0,0,0,0,B
2.66,17.5,0,0,0,1,-73.9512079916544,40.7784958687768,-73.98592880648721,40.7488076668144,2019-09-09 16:43:01,2019-09-09 17:11:02,0 days 00:28:01.000000000,0,0,1,0,0,G
0.74,5.5,0,0,1,0,-74.004512572075,40.7524372519647,-74.0083857570117,40.735248066679,2019-07-18 15:44:59,2019-07-18 15:50:25,0 days 00:05:26.000000000,0,0,1,0,0,B
6.59,19.5,0,0,1,0,-73.97827334184859,40.7841073645538,-73.9328243182356,40.858670286631295,2019-07-29 18:46:41,2019-07-29 18:59:07,0 days 00:12:26.000000000,0,0,0,0,0,G
1.05,10.0,0,1,0,0,-73.9774318381095,40.758226481221705,-73.9841761608222,40.759844740029294,2019-04-06 22:00:36,2019-04-06 22:14:48,0 days 00:14:12.000000000,0,0,0,1,0,D
4.66,19.0,0,1,0,0,-73.9841761608222,40.759844740029294,-74.0161196692833,40.7116120831165,2019-05-25 08:44:10,2019-05-25 09:05:25,0 days 00:21:15.000000000,0,1,0,0,0,G
1.8,8.5,0,0,1,0,-73.98878589284921,40.753514091774605,-73.9946282171513,40.7324859518256,2019-07-01 20:35:25,2019-07-01 20:44:43,0 days 00:09:18.000000000,0,0,0,0,0,C
1.52,9.0,0,0,1,0,-73.97827334184859,40.7841073645538,-73.9841761608222,40.759844740029294,2019-07-27 19:38:21,2019-07-27 19:48:48,0 days 00:10:27.000000000,0,0,0,0,0,C
1.3,9.5,0,0,1,0,-73.9774318381095,40.758226481221705,-73.9656914919459,40.7685418846646,2019-08-14 16:26:18,2019-08-14 16:38:50,0 days 00:12:32.000000000,0,0,1,0,0,C
0.41,4.5,1,0,0,0,-73.9774318381095,40.758226481221705,-73.9841761608222,40.759844740029294,2019-01-05 18:01:55,2019-01-05 18:06:22,0 days 00:04:27.000000000,0,0,0,0,0,A
3.67,14.5,0,1,0,0,-73.9769419924356,40.7476542811031,-73.9569723853064,40.7804914757347,2019-03-16 21:17:24,2019-03-16 21:35:00,0 days 00:17:36.000000000,0,0,0,0,0,E
2.97,15.0,0,1,0,0,-73.96557217995941,40.7824597386361,-73.9904776189691,40.7403134645878,2019-03-31 17:38:06,2019-03-31 17:59:38,0 days 00:21:32.000000000,0,0,1,0,0,F
2.65,13.5,0,0,0,1,-73.97827334184859,40.7841073645538,-73.98878589284921,40.753514091774605,2019-11-01 18:24:21,2019-11-01 18:43:40,0 days 00:19:19.000000000,0,0,0,0,0,E
13.81,41.5,0,1,0,0,-73.8728037146871,40.7748673895178,-73.9986779466048,40.7286117315904,2019-04-27 17:31:54,2019-04-27 18:14:54,0 days 00:43:00.000000000,0,0,1,0,0,J
22.75,52.0,1,0,0,0,-73.77826365890199,40.64260452171779,-73.98592880648721,40.7488076668144,2019-12-13 14:36:14,2019-12-13 16:18:37,0 days 01:42:23.000000000,0,0,1,0,0,J
0.9,7.5,0,1,0,0,-73.99245532771059,40.748476361761796,-73.98878589284921,40.753514091774605,2019-05-07 11:20:01,2019-05-07 11:30:04,0 days 00:10:03.000000000,0,1,0,0,0,C
3.01,13.5,0,1,0,0,-73.9974066841975,40.7205814515076,-73.9721454850812,40.7568161553126,2019-04-03 21:27:28,2019-04-03 21:44:36,0 days 00:17:08.000000000,0,0,0,0,0,E
1.01,9.0,0,1,0,0,-73.9898566508315,40.7622367556144,-73.9721454850812,40.7568161553126,2019-05-09 19:06:54,2019-05-09 19:19:48,0 days 00:12:54.000000000,0,0,0,0,0,C
15.52,42.5,0,1,0,0,-73.77826365890199,40.64260452171779,-73.94232930719009,40.7144695745871,2019-03-03 03:21:34,2019-03-03 03:46:39,0 days 00:25:05.000000000,1,0,0,0,0,J
1.4,6.5,1,0,0,0,-73.9569723853064,40.7804914757347,-73.9656914919459,40.7685418846646,2019-12-01 16:06:56,2019-12-01 16:13:11,0 days 00:06:15.000000000,0,0,1,0,0,B
1.03,5.5,0,0,0,1,-73.9938994033218,40.766692374666796,-73.98135241373991,40.7739059853886,2019-11-30 14:10:03,2019-11-30 14:13:37,0 days 00:03:34.000000000,0,0,1,0,0,B
1.54,7.5,0,0,1,0,-73.9512079916544,40.7784958687768,-73.9721454850812,40.7568161553126,2019-06-11 07:49:20,2019-06-11 07:57:16,0 days 00:07:56.000000000,0,1,0,0,0,C
1.01,8.5,1,0,0,0,-73.9898566508315,40.7622367556144,-73.9721454850812,40.7568161553126,2019-12-08 11:26:38,2019-12-08 11:38:24,0 days 00:11:46.000000000,0,1,0,0,0,C
1.1,6.5,1,0,0,0,-73.99245532771059,40.748476361761796,-73.9967775123964,40.7425461606612,2019-02-28 16:26:53,2019-02-28 16:33:28,0 days 00:06:35.000000000,0,0,1,0,0,B
1.68,8.5,1,0,0,0,-73.9651741989212,40.756589298489295,-73.9597126787805,40.7668388165846,2019-12-24 13:12:56,2019-12-24 13:22:18,0 days 00:09:22.000000000,0,0,1,0,0,C
0.85,6.0,0,0,0,1,-73.9651741989212,40.756589298489295,-73.97836698802041,40.7644254534051,2019-10-10 09:24:12,2019-10-10 09:30:13,0 days 00:06:01.000000000,0,1,0,0,0,B
2.26,12.5,0,1,0,0,-73.99245532771059,40.748476361761796,-73.97827334184859,40.7841073645538,2019-05-02 11:34:12,2019-05-02 11:51:15,0 days 00:17:03.000000000,0,1,0,0,0,E
2.19,9.0,0,1,0,0,-73.97281451745029,40.7917662467824,-73.9841761608222,40.759844740029294,2019-03-07 05:05:10,2019-03-07 05:13:19,0 days 00:08:09.000000000,0,0,0,0,0,C
3.1,11.5,0,1,0,0,-73.97836698802041,40.7644254534051,-73.9852141243977,40.7279442789046,2019-03-21 01:29:45,2019-03-21 01:41:18,0 days 00:11:33.000000000,1,0,0,0,0,D
2.22,10.0,1,0,0,0,-74.0083857570117,40.735248066679,-73.9841761608222,40.759844740029294,2019-01-26 02:13:46,2019-01-26 02:23:54,0 days 00:10:08.000000000,1,0,0,0,0,D
8.95,26.0,0,0,1,0,-73.9651741989212,40.756589298489295,-73.9328243182356,40.858670286631295,2019-08-31 23:32:18,2019-08-31 23:50:33,0 days 00:18:15.000000000,0,0,0,1,0,J
2.63,11.5,1,0,0,0,-74.0129193755126,40.708975618892005,-73.9946282171513,40.7324859518256,2019-02-16 11:44:51,2019-02-16 11:57:38,0 days 00:12:47.000000000,0,1,0,0,0,D
2.91,13.0,0,0,0,1,-73.9907183626618,40.719211674204395,-73.9721454850812,40.7568161553126,2019-09-05 21:14:57,2019-09-05 21:31:12,0 days 00:16:15.000000000,0,0,0,0,1,E
1.0,5.0,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9656914919459,40.7685418846646,2019-03-03 18:01:02,2019-03-03 18:04:37,0 days 00:03:35.000000000,0,0,0,0,0,B
0.6,4.5,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9656914919459,40.7685418846646,2019-04-02 10:09:38,2019-04-02 10:13:39,0 days 00:04:01.000000000,0,1,0,0,0,A
4.12,15.5,0,1,0,0,-73.96557217995941,40.7824597386361,-74.004512572075,40.7524372519647,2019-04-19 19:29:28,2019-04-19 19:43:40,0 days 00:14:12.000000000,0,0,0,0,0,F
1.01,7.0,1,0,0,0,-73.97281451745029,40.7917662467824,-73.9655685290937,40.8020327729942,2019-12-02 10:34:15,2019-12-02 10:41:50,0 days 00:07:35.000000000,0,1,0,0,0,B
3.3,16.5,0,1,0,0,-73.9656914919459,40.7685418846646,-73.9852141243977,40.7279442789046,2019-05-04 13:59:22,2019-05-04 14:22:17,0 days 00:22:55.000000000,0,0,1,0,0,F
7.89,27.0,0,0,0,1,-74.009960471569,40.653618206901896,-73.9202100548833,40.6524606311874,2019-10-04 00:10:30,2019-10-04 00:38:48,0 days 00:28:18.000000000,1,0,0,0,0,J
3.3,15.5,0,0,0,1,-73.9545680421348,40.7655068182316,-73.98592880648721,40.7488076668144,2019-10-28 18:47:06,2019-10-28 19:08:41,0 days 00:21:35.000000000,0,0,0,0,0,F
1.6,9.5,0,0,1,0,-73.99245532771059,40.748476361761796,-73.97836698802041,40.7644254534051,2019-07-30 12:50:08,2019-07-30 13:03:30,0 days 00:13:22.000000000,0,0,0,0,0,C
0.5,5.0,1,0,0,0,-73.9512079916544,40.7784958687768,-73.9512079916544,40.7784958687768,2019-01-21 20:53:33,2019-01-21 20:57:31,0 days 00:03:58.000000000,0,0,0,0,0,B
1.3,6.0,0,1,0,0,-73.9841761608222,40.759844740029294,-73.98592880648721,40.7488076668144,2019-05-12 05:38:30,2019-05-12 05:43:26,0 days 00:04:56.000000000,0,0,0,0,0,B
0.62,5.5,1,0,0,0,-73.97281451745029,40.7917662467824,-73.97281451745029,40.7917662467824,2019-02-02 19:12:59,2019-02-02 19:18:23,0 days 00:05:24.000000000,0,0,0,0,0,B
0.75,5.5,0,1,0,0,-73.9898566508315,40.7622367556144,-73.9774318381095,40.758226481221705,2019-05-10 13:30:39,2019-05-10 13:36:09,0 days 00:05:30.000000000,0,0,1,0,0,B
0.6,7.5,0,0,1,0,-73.9774318381095,40.758226481221705,-73.9721454850812,40.7568161553126,2019-07-25 09:47:37,2019-07-25 09:57:38,0 days 00:10:01.000000000,0,1,0,0,0,C
0.3,3.0,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9569723853064,40.7804914757347,2019-05-10 18:01:58,2019-05-10 18:03:13,0 days 00:01:15.000000000,0,0,0,0,0,A
1.4,7.5,0,1,0,0,-73.97281451745029,40.7917662467824,-73.9618152643826,40.80957022827229,2019-04-24 08:31:36,2019-04-24 08:39:27,0 days 00:07:51.000000000,0,1,0,0,0,C
0.9,5.0,1,0,0,0,-74.00249690862721,40.734611555981395,-73.9999401565074,40.7483972248318,2019-01-01 16:10:28,2019-01-01 16:13:32,0 days 00:03:04.000000000,0,0,1,0,0,B
6.5,30.0,0,1,0,0,-74.0013747299582,40.7238990714701,-73.9111057913062,40.6770986129152,2019-05-22 13:56:07,2019-05-22 14:40:18,0 days 00:44:11.000000000,0,0,1,0,0,J
15.8,42.5,0,1,0,0,-74.0078121163865,40.706659617356,-73.9118772631728,40.8819009385792,2019-03-15 22:17:38,2019-03-15 22:48:12,0 days 00:30:34.000000000,0,0,0,1,0,J
2.0,16.5,0,0,0,1,-73.97836698802041,40.7644254534051,-73.97125597712959,40.7491720982236,2019-10-24 17:49:27,2019-10-24 18:16:00,0 days 00:26:33.000000000,0,0,1,0,0,F
0.8,6.5,1,0,0,0,-73.9721454850812,40.7568161553126,-73.97836698802041,40.7644254534051,2019-12-10 20:02:57,2019-12-10 20:10:19,0 days 00:07:22.000000000,0,0,0,0,0,B
17.8,52.0,0,0,1,0,-73.77826365890199,40.64260452171779,-73.97836698802041,40.7644254534051,2019-07-04 01:05:15,2019-07-04 01:34:14,0 days 00:28:59.000000000,1,0,0,0,1,J
3.7,14.0,0,0,0,1,-73.9057199662352,40.8648027310875,-73.8710104534108,40.834677199930795,2019-09-28 04:14:12,2019-09-28 04:27:40,0 days 00:13:28.000000000,1,0,0,0,0,E
2.3,13.0,0,1,0,0,-73.9967775123964,40.7425461606612,-73.98230670494641,40.7153860841071,2019-05-30 16:31:33,2019-05-30 16:50:01,0 days 00:18:28.000000000,0,0,1,0,1,E
0.8,4.5,0,0,0,1,-73.9569723853064,40.7804914757347,-73.9512079916544,40.7784958687768,2019-10-27 02:44:21,2019-10-27 02:47:05,0 days 00:02:44.000000000,1,0,0,0,0,A
